timestamp,app_prefix,node_id,http_endpoint,http_method,http_status,latency
1639351382,webapp1,10.0.1.1,test,GET,200,0.05173683166503906
1639351382,webapp1,10.1.3.4,test,GET,200,0.04601478576660156
1639351382,webapp1,10.0.1.1,test,GET,200,0.054836273193359375
1639351382,webapp1,10.0.1.1,test,GET,200,0.0858306884765625
1639351382,webapp1,10.1.3.4,test,GET,200,0.04696846008300781
1639351382,webapp1,10.0.1.1,test,GET,200,0.049591064453125
1639351382,webapp1,10.0.1.1,test,GET,200,0.050067901611328125
1639351382,webapp1,10.1.3.4,test,GET,200,0.049114227294921875
1639351382,webapp1,10.1.3.4,test,GET,200,0.049114227294921875
1639351382,webapp1,10.1.3.4,test,GET,200,0.050067901611328125
1639351382,webapp1,10.1.3.4,test,GET,400,0.03981590270996094
1639351382,webapp1,10.1.3.4,test,GET,200,0.04553794860839844
1639351382,webapp1,10.1.3.4,test,GET,200,0.045299530029296875
1639351382,webapp1,10.0.1.1,test,GET,200,0.10609626770019531
1639351382,webapp1,10.1.3.4,test,GET,400,0.05936622619628906
1639351382,webapp1,10.0.1.1,test,GET,200,0.04363059997558594
1639351382,webapp1,10.1.3.4,test,GET,200,0.04458427429199219
1639351382,webapp1,10.1.3.4,test,GET,400,0.05221366882324219
1639351382,webapp1,10.0.1.1,test,GET,200,0.057697296142578125
1639351382,webapp1,10.0.1.1,test,GET,200,0.15163421630859375
1639351382,webapp1,10.1.3.4,test,GET,200,0.04982948303222656
1639351382,webapp1,10.1.3.4,test,GET,200,0.04839897155761719
1639351382,webapp1,10.0.1.1,test,GET,200,0.0476837158203125
1639351382,webapp1,10.0.1.1,test,GET,200,0.05221366882324219
1639351382,webapp1,10.1.3.4,test,GET,200,0.05173683166503906
1639351382,webapp1,10.0.1.1,test,GET,400,0.04673004150390625
1639351382,webapp1,10.0.1.1,test,GET,200,0.04649162292480469
1639351382,webapp1,10.0.1.1,test,GET,200,0.04887580871582031
1639351382,webapp1,10.0.1.1,test,GET,400,0.2269744873046875
1639351382,webapp1,10.0.1.1,test,GET,200,0.044345855712890625
1639351382,webapp1,10.1.3.4,test,GET,200,0.06413459777832031
1639351382,webapp1,10.0.1.1,test,GET,200,0.051975250244140625
1639351382,webapp1,10.0.1.1,test,GET,400,0.05125999450683594
1639351382,webapp1,10.1.3.4,test1,GET,500,1.9321441650390625
1639351382,webapp1,10.1.3.4,test1,GET,500,0.8962154388427734
1639351382,webapp1,10.0.1.1,test1,GET,500,0.6768703460693359
1639351382,webapp1,10.0.1.1,test1,GET,500,0.3578662872314453
1639351382,webapp1,10.1.3.4,test1,GET,500,0.850677490234375
1639351382,webapp1,10.0.1.1,test1,GET,500,1.9342899322509766
1639351382,webapp1,10.1.3.4,test1,GET,500,2.3407936096191406
1639351382,webapp1,10.1.3.4,test1,GET,500,1.477956771850586
1639351382,webapp1,10.0.1.1,test1,GET,500,0.9818077087402344
1639351382,webapp1,10.1.3.4,test1,GET,500,2.9897689819335938
1639351382,webapp1,10.1.3.4,test1,GET,500,2.9449462890625
1639351382,webapp1,10.0.1.1,test1,GET,500,0.5750656127929688
1639351382,webapp1,10.1.3.4,test1,GET,500,0.4639625549316406
1639351382,webapp1,10.1.3.4,test1,GET,500,0.6313323974609375
1639351382,webapp1,10.0.1.1,test1,GET,500,0.3521442413330078
1639351382,webapp1,10.0.1.1,test1,GET,500,1.4231204986572266
1639351382,webapp1,10.0.1.1,test1,GET,500,0.7760524749755859
1639351382,webapp1,10.1.3.4,test1,GET,500,2.6397705078125
1639351382,webapp1,10.0.1.1,test1,GET,500,3.4258365631103516
1639351382,webapp1,10.0.1.1,test1,GET,500,1.1668205261230469
1639351382,webapp1,10.1.3.4,test1,GET,500,0.728607177734375
1639351382,webapp1,10.0.1.1,test1,GET,500,0.4127025604248047
1639351382,webapp1,10.1.3.4,test1,GET,500,1.8401145935058594
1639351382,webapp1,10.0.1.1,test1,GET,500,3.400564193725586
1639351382,webapp1,10.1.3.4,test1,GET,500,4.557609558105469
1639351382,webapp1,10.0.1.1,test1,GET,500,1.8358230590820312
1639351382,webapp1,10.1.3.4,test1,GET,500,1.3289451599121094
1639351382,webapp1,10.1.3.4,test1,GET,500,1.2161731719970703
1639351382,webapp1,10.0.1.1,test1,GET,500,0.7994174957275391
1639351382,webapp1,10.1.3.4,test1,GET,500,1.5511512756347656
1639351382,webapp1,10.0.1.1,test1,GET,500,0.8704662322998047
1639351382,webapp1,10.0.1.1,test1,GET,500,0.38886070251464844
1639351382,webapp1,10.0.1.1,test1,GET,500,0.7462501525878906
1639351382,webapp1,10.0.1.1,test1,GET,500,0.9448528289794922
1639351382,webapp1,10.0.1.1,test1,GET,500,0.46324729919433594
1639351382,webapp1,10.0.1.1,test1,GET,500,0.5366802215576172
1639351382,webapp1,10.0.1.1,test1,GET,500,1.4514923095703125
1639351382,webapp1,10.1.3.4,test1,GET,500,1.83868408203125
1639351382,webapp1,10.1.3.4,test1,GET,500,2.035379409790039
1639351382,webapp1,10.1.3.4,test1,GET,500,1.1479854583740234
1639351382,webapp1,10.0.1.1,test1,GET,500,1.04522705078125
1639351382,webapp1,10.0.1.1,test1,GET,500,1.674652099609375
1639351382,webapp1,10.0.1.1,test1,GET,500,1.3239383697509766
1639351382,webapp1,10.1.3.4,test1,GET,500,0.9272098541259766
1639351382,webapp1,10.1.3.4,test1,GET,500,0.9555816650390625
1639351382,webapp1,10.0.1.1,test1,GET,500,0.8955001831054688
1639351382,webapp1,10.1.3.4,test1,GET,500,2.0940303802490234
1639351382,webapp1,10.0.1.1,test1,GET,500,2.9234886169433594
1639351382,webapp1,10.1.3.4,test1,GET,500,2.1691322326660156
1639351382,webapp1,10.1.3.4,test1,GET,500,0.6282329559326172
1639351382,webapp1,10.0.1.1,test1,GET,500,0.5407333374023438
1639351382,webapp1,10.0.1.1,test1,GET,500,0.39315223693847656
1639351382,webapp1,10.1.3.4,test1,GET,500,0.9806156158447266
1639351382,webapp1,10.1.3.4,test1,GET,500,0.4181861877441406
1639351382,webapp1,10.0.1.1,test1,GET,500,1.100301742553711
1639351382,webapp1,10.1.3.4,test1,GET,500,0.7622241973876953
1639351382,webapp1,10.0.1.1,test1,GET,500,0.3592967987060547
1639351382,webapp1,10.1.3.4,test1,GET,500,1.2390613555908203
1639351382,webapp1,10.0.1.1,test1,GET,500,0.6198883056640625
1639351382,webapp1,10.0.1.1,test1,GET,500,2.4042129516601562
1639351382,webapp1,10.1.3.4,test1,GET,500,2.6946067810058594
1639351382,webapp1,10.1.3.4,test1,GET,500,3.090381622314453
1639351382,webapp1,10.1.3.4,test1,GET,500,2.140045166015625
1639351382,webapp1,10.0.1.1,test1,GET,500,0.6644725799560547
1639351382,webapp1,10.0.1.1,test1,GET,500,1.9915103912353516
1639351382,webapp1,10.1.3.4,test1,GET,500,3.0727386474609375
1639351382,webapp1,10.1.3.4,test1,GET,500,4.505395889282227
1639351382,webapp1,10.0.1.1,test1,GET,500,2.5949478149414062
1639351382,webapp1,10.0.1.1,test1,GET,500,1.443624496459961
1639351382,webapp1,10.1.3.4,test1,GET,500,0.7119178771972656
1639351382,webapp1,10.1.3.4,test1,GET,500,0.4992485046386719
1639351382,webapp1,10.1.3.4,test1,GET,500,0.7278919219970703
1639351382,webapp1,10.1.3.4,test1,GET,500,1.688241958618164
1639351382,webapp1,10.0.1.1,test1,GET,500,1.087188720703125
1639351382,webapp1,10.1.3.4,test1,GET,500,0.5998611450195312
1639351382,webapp1,10.1.3.4,test1,GET,500,0.5023479461669922
1639351382,webapp1,10.0.1.1,test1,GET,500,2.050161361694336
1639351382,webapp1,10.1.3.4,test1,GET,500,0.5156993865966797
1639351382,webapp1,10.0.1.1,test1,GET,500,1.8095970153808594
1639351382,webapp1,10.0.1.1,test1,GET,500,0.4062652587890625
1639351382,webapp1,10.1.3.4,test1,GET,500,0.9505748748779297
1639351382,webapp1,10.0.1.1,test1,GET,500,2.290964126586914
1639351382,webapp1,10.1.3.4,test1,GET,500,4.60505485534668
1639351382,webapp1,10.1.3.4,test1,GET,500,3.730297088623047
1639351382,webapp1,10.1.3.4,test1,GET,500,1.2221336364746094
1639351382,webapp1,10.1.3.4,test1,GET,500,0.5939006805419922
1639351382,webapp1,10.0.1.1,test1,GET,500,0.43892860412597656
1639351382,webapp1,10.1.3.4,test1,GET,500,0.3819465637207031
1639351382,webapp1,10.0.1.1,test1,GET,500,0.6730556488037109
1639351382,webapp1,10.0.1.1,test1,GET,500,0.6613731384277344
1639351382,webapp1,10.0.1.1,test1,GET,500,0.5109310150146484
1639351382,webapp1,10.0.1.1,test1,GET,500,1.6293525695800781
1639351382,webapp1,10.1.3.4,test1,GET,500,4.677295684814453
1639351382,webapp1,10.0.1.1,test1,GET,500,2.821683883666992
1639351382,webapp1,10.1.3.4,test1,GET,500,2.41851806640625
1639351382,webapp1,10.1.3.4,test1,GET,500,0.8275508880615234
1639351382,webapp1,10.1.3.4,test1,GET,500,0.6282329559326172
1639351382,webapp1,10.0.1.1,test1,GET,500,0.38123130798339844
1639351382,webapp1,10.0.1.1,test1,GET,500,1.0955333709716797
1639351382,webapp1,10.0.1.1,test1,GET,500,3.041505813598633
